sepaSite,date,weeklyAverageAf,actualBiomassOnSiteTonnes,maximumBiomassAllowedTonnes,total_AF
FFMC40A,2020-06-15,0.12285714285714286,0,680,0
FFMC40A,2020-06-16,0.12142857142857144,0,680,0
FFMC40A,2020-06-17,0.12,0,680,0
FFMC40A,2020-06-18,0.11857142857142856,0,680,0
FFMC40A,2020-06-19,0.11714285714285716,0,680,0
FFMC40A,2020-06-20,0.11571428571428571,0,680,0
FFMC40A,2020-06-21,0.11428571428571428,0,680,0
FFMC40A,2020-06-22,0.11285714285714284,0,680,0
FFMC40A,2020-06-23,0.11142857142857145,0,680,0
FFMC40A,2020-06-24,0.11,0,680,0
FFMC40A,2020-06-25,0.10714285714285714,0,680,0
FFMC40A,2020-06-26,0.10428571428571427,0,680,0
FFMC40A,2020-06-27,0.10142857142857142,0,680,0
FFMC40A,2020-06-28,0.09857142857142856,0,680,0
FFMC40A,2020-06-29,0.09571428571428572,0,680,0
FFMC40A,2020-06-30,0.09285714285714286,0,680,0
FFMC40A,2020-07-01,0.09,0,680,0
FFMC40A,2020-07-02,0.09357142857142856,0,680,0
FFMC40A,2020-07-03,0.09714285714285714,0,680,0
FFMC40A,2020-07-04,0.1007142857142857,0,680,0
FFMC40A,2020-07-05,0.10428571428571427,0,680,0
FFMC40A,2020-07-06,0.10785714285714285,0,680,0
FFMC40A,2020-07-07,0.11142857142857142,0,680,0
FFMC40A,2020-07-08,0.115,0,680,0
FFMC40A,2020-07-09,0.11952380957142857,0,680,0
FFMC40A,2020-07-10,0.12404761914285714,0,680,0
FFMC40A,2020-07-11,0.1285714287142857,0,680,0
FFMC40A,2020-07-12,0.1330952382857143,0,680,0
FFMC40A,2020-07-13,0.13761904785714285,0,680,0
FFMC40A,2020-07-14,0.1421428574285714,0,680,0
FFMC40A,2020-07-15,0.146666667,0,680,0
FFMC40A,2020-07-16,0.1428571431428571,0,680,0
FFMC40A,2020-07-17,0.1390476192857143,0,680,0
FFMC40A,2020-07-18,0.13523809542857143,0,680,0
FFMC40A,2020-07-19,0.13142857157142857,0,680,0
FFMC40A,2020-07-20,0.1276190477142857,0,680,0
FFMC40A,2020-07-21,0.12380952385714286,0,680,0
FFMC40A,2020-07-22,0.12,0,680,0
FFMC40A,2020-07-23,0.12285714285714286,0,680,0
FFMC40A,2020-07-24,0.12571428571428572,0,680,0
FFMC40A,2020-07-25,0.1285714285714286,0,680,0
FFMC40A,2020-07-26,0.13142857142857142,0,680,0
FFMC40A,2020-07-27,0.13428571428571429,0,680,0
FFMC40A,2020-07-28,0.13714285714285715,0,680,0
FFMC40A,2020-07-29,0.14,0,680,0
FFMC40A,2020-07-30,0.13571428571428573,0,680,0
FFMC40A,2020-07-31,0.13142857142857145,0,680,0
FFMC40A,2020-08-01,0.12714285714285714,0,680,0
FFMC40A,2020-08-02,0.12285714285714286,0,680,0
FFMC40A,2020-08-03,0.11857142857142858,0,680,0
FFMC40A,2020-08-04,0.1142857142857143,0,680,0
FFMC40A,2020-08-05,0.11,0,680,0
FFMC40A,2020-08-06,0.11285714285714286,0,680,0
FFMC40A,2020-08-07,0.11571428571428571,0,680,0
FFMC40A,2020-08-08,0.11857142857142858,0,680,0
FFMC40A,2020-08-09,0.12142857142857144,0,680,0
FFMC40A,2020-08-10,0.12428571428571428,0,680,0
FFMC40A,2020-08-11,0.12714285714285714,0,680,0
FFMC40A,2020-08-12,0.13,0,680,0
FFMC40A,2020-08-13,0.13,0,680,0
FFMC40A,2020-08-14,0.13,0,680,0
FFMC40A,2020-08-15,0.13,0,680,0
FFMC40A,2020-08-16,0.13,0,680,0
FFMC40A,2020-08-17,0.13,0,680,0
FFMC40A,2020-08-18,0.13,0,680,0
FFMC40A,2020-08-19,0.13,0,680,0
FFMC40A,2020-08-20,0.12642857142857145,0,680,0
FFMC40A,2020-08-21,0.12285714285714286,0,680,0
FFMC40A,2020-08-22,0.1192857142857143,0,680,0
FFMC40A,2020-08-23,0.11571428571428571,0,680,0
FFMC40A,2020-08-24,0.11214285714285716,0,680,0
FFMC40A,2020-08-25,0.10857142857142858,0,680,0
FFMC40A,2020-08-26,0.105,0,680,0
FFMC40A,2020-08-27,0.10714285714285716,0,680,0
FFMC40A,2020-08-28,0.10928571428571428,0,680,0
FFMC40A,2020-08-29,0.11142857142857145,0,680,0
FFMC40A,2020-08-30,0.11357142857142856,0,680,0
FFMC40A,2020-08-31,0.11571428571428571,0,680,0
FFMC40A,2020-09-01,0.11785714285714284,0,680,0
FFMC40A,2020-09-02,0.12,0,680,0
FFMC40A,2020-09-03,0.11857142857142856,0,680,0
FFMC40A,2020-09-04,0.11714285714285716,0,680,0
FFMC40A,2020-09-05,0.11571428571428571,0,680,0
FFMC40A,2020-09-06,0.11428571428571428,0,680,0
FFMC40A,2020-09-07,0.11285714285714284,0,680,0
FFMC40A,2020-09-08,0.11142857142857145,0,680,0
FFMC40A,2020-09-09,0.11,0,680,0
FFMC40A,2020-09-10,0.11,0,680,0
FFMC40A,2020-09-11,0.11,0,680,0
FFMC40A,2020-09-12,0.11,0,680,0
FFMC40A,2020-09-13,0.11,0,680,0
FFMC40A,2020-09-14,0.11,0,680,0
FFMC40A,2020-09-15,0.11,0,680,0
FFMC40A,2020-09-16,0.11,0,680,0
FFMC40A,2020-09-17,0.11142857142857145,0,680,0
FFMC40A,2020-09-18,0.11285714285714284,0,680,0
FFMC40A,2020-09-19,0.11428571428571428,0,680,0
FFMC40A,2020-09-20,0.11571428571428571,0,680,0
FFMC40A,2020-09-21,0.11714285714285716,0,680,0
FFMC40A,2020-09-22,0.11857142857142856,0,680,0
FFMC40A,2020-09-23,0.12,0,680,0
FFMC40A,2020-09-24,0.11714285714285716,0,680,0
FFMC40A,2020-09-25,0.11428571428571428,0,680,0
FFMC40A,2020-09-26,0.11142857142857145,0,680,0
FFMC40A,2020-09-27,0.10857142857142855,0,680,0
FFMC40A,2020-09-28,0.10571428571428572,0,680,0
FFMC40A,2020-09-29,0.10285714285714288,0,680,0
FFMC40A,2020-09-30,0.1,0,680,0
FFMC40A,2020-10-01,0.10571428571428572,0,680,0
FFMC40A,2020-10-02,0.11142857142857145,0,680,0
FFMC40A,2020-10-03,0.11714285714285716,0,680,0
FFMC40A,2020-10-04,0.12285714285714286,0,680,0
FFMC40A,2020-10-05,0.1285714285714286,0,680,0
FFMC40A,2020-10-06,0.13428571428571429,0,680,0
FFMC40A,2020-10-07,0.14,0,680,0
FFMC40A,2020-10-08,0.13428571428571429,0,680,0
FFMC40A,2020-10-09,0.1285714285714286,0,680,0
FFMC40A,2020-10-10,0.12285714285714287,0,680,0
FFMC40A,2020-10-11,0.11714285714285716,0,680,0
FFMC40A,2020-10-12,0.11142857142857145,0,680,0
FFMC40A,2020-10-13,0.10571428571428572,0,680,0
FFMC40A,2020-10-14,0.1,0,680,0
FFMC40A,2020-10-15,0.10571428571428572,0,680,0
FFMC40A,2020-10-16,0.11142857142857145,0,680,0
FFMC40A,2020-10-17,0.11714285714285716,0,680,0
FFMC40A,2020-10-18,0.12285714285714286,0,680,0
FFMC40A,2020-10-19,0.1285714285714286,0,680,0
FFMC40A,2020-10-20,0.13428571428571429,0,680,0
FFMC40A,2020-10-21,0.14,0,680,0
FFMC40A,2020-10-22,0.13285714285714287,0,680,0
FFMC40A,2020-10-23,0.12571428571428572,0,680,0
FFMC40A,2020-10-24,0.11857142857142858,0,680,0
FFMC40A,2020-10-25,0.11142857142857145,0,680,0
FFMC40A,2020-10-26,0.10428571428571427,0,680,0
FFMC40A,2020-10-27,0.09714285714285714,0,680,0
FFMC40A,2020-10-28,0.09,0,680,0
FFMC40A,2020-10-29,0.09142857142857144,0,680,0
FFMC40A,2020-10-30,0.09285714285714286,0,680,0
FFMC40A,2020-10-31,0.09428571428571428,0,680,0
FFMC40A,2020-11-01,0.09571428571428572,0,680,0
FFMC40A,2020-11-02,0.09714285714285714,0,680,0
FFMC40A,2020-11-03,0.09857142857142856,0,680,0
FFMC40A,2020-11-04,0.1,0,680,0
FFMC40A,2020-11-05,0.09571428571428572,0,680,0
FFMC40A,2020-11-06,0.09142857142857144,0,680,0
FFMC40A,2020-11-07,0.08714285714285715,0,680,0
FFMC40A,2020-11-08,0.08285714285714287,0,680,0
FFMC40A,2020-11-09,0.07857142857142857,0,680,0
FFMC40A,2020-11-10,0.07428571428571429,0,680,0
FFMC40A,2020-11-11,0.07,0,680,0
FFMC40A,2020-11-12,0.07142857142857144,0,680,0
FFMC40A,2020-11-13,0.07285714285714286,0,680,0
FFMC40A,2020-11-14,0.07428571428571429,0,680,0
FFMC40A,2020-11-15,0.07571428571428572,0,680,0
FFMC40A,2020-11-16,0.07714285714285715,0,680,0
FFMC40A,2020-11-17,0.07857142857142857,0,680,0
FFMC40A,2020-11-18,0.08,0,680,0
FFMC40A,2020-11-19,0.07857142857142857,0,680,0
FFMC40A,2020-11-20,0.07714285714285715,0,680,0
FFMC40A,2020-11-21,0.07571428571428572,0,680,0
FFMC40A,2020-11-22,0.07428571428571429,0,680,0
FFMC40A,2020-11-23,0.07285714285714286,0,680,0
FFMC40A,2020-11-24,0.07142857142857144,0,680,0
FFMC40A,2020-11-25,0.07,0,680,0
FFMC40A,2020-11-26,0.06857142857142857,0,680,0
FFMC40A,2020-11-27,0.06714285714285714,0,680,0
FFMC40A,2020-11-28,0.06571428571428571,0,680,0
FFMC40A,2020-11-29,0.0642857142857143,0,680,0
FFMC40A,2020-11-30,0.06285714285714286,0,680,0
FFMC40A,2020-12-01,0.06142857142857143,0,680,0
FFMC40A,2020-12-02,0.06,0,680,0
FFMC40A,2020-12-03,0.06,0,680,0
FFMC40A,2020-12-04,0.06,0,680,0
FFMC40A,2020-12-05,0.06,0,680,0
FFMC40A,2020-12-06,0.06,0,680,0
FFMC40A,2020-12-07,0.06,0,680,0
FFMC40A,2020-12-08,0.06,0,680,0
FFMC40A,2020-12-09,0.06,0,680,0
FFMC40A,2020-12-10,0.06285714285714286,0,680,0
FFMC40A,2020-12-11,0.06571428571428571,0,680,0
FFMC40A,2020-12-12,0.06857142857142857,0,680,0
FFMC40A,2020-12-13,0.07142857142857142,0,680,0
FFMC40A,2020-12-14,0.07428571428571429,0,680,0
FFMC40A,2020-12-15,0.07714285714285714,0,680,0
FFMC40A,2020-12-16,0.08,0,680,0
FFMC40A,2020-12-17,0.08285714285714287,0,680,0
FFMC40A,2020-12-18,0.08571428571428572,0,680,0
FFMC40A,2020-12-19,0.08857142857142858,0,680,0
FFMC40A,2020-12-20,0.09142857142857144,0,680,0
FFMC40A,2020-12-21,0.09428571428571428,0,680,0
FFMC40A,2020-12-22,0.09714285714285714,0,680,0
FFMC40A,2020-12-23,0.1,0,680,0
FFMC40A,2020-12-24,0.1,0,680,0
FFMC40A,2020-12-25,0.1,0,680,0
FFMC40A,2020-12-26,0.1,0,680,0
FFMC40A,2020-12-27,0.1,0,680,0
FFMC40A,2020-12-28,0.1,0,680,0
FFMC40A,2020-12-29,0.1,0,680,0
FFMC40A,2020-12-30,0.1,0,680,0
FFMC40A,2020-12-31,0.1,0,680,0
FFMC40A,2021-01-01,0.1,0,680,0
FFMC40A,2021-01-02,0.1,0,680,0
FFMC40A,2021-01-03,0.1,0,680,0
FFMC40A,2021-01-04,0.1,0,680,0
FFMC40A,2021-01-05,0.1,0,680,0
FFMC40A,2021-01-06,0.1,0,680,0
FFMC40A,2021-01-07,0.1,0,680,0
FFMC40A,2021-01-08,0.1,0,680,0
FFMC40A,2021-01-09,0.10071428571428571,0,680,0
FFMC40A,2021-01-10,0.10142857142857144,0,680,0
FFMC40A,2021-01-11,0.10214285714285716,0,680,0
FFMC40A,2021-01-12,0.10285714285714288,0,680,0
FFMC40A,2021-01-13,0.10357142857142858,0,680,0
FFMC40A,2021-01-14,0.1042857142857143,0,680,0
FFMC40A,2021-01-15,0.105,0,680,0
FFMC40A,2021-01-16,0.10857142857142858,0,680,0
FFMC40A,2021-01-17,0.11214285714285716,0,680,0
FFMC40A,2021-01-18,0.11571428571428571,0,680,0
FFMC40A,2021-01-19,0.11928571428571429,0,680,0
FFMC40A,2021-01-20,0.12285714285714286,0,680,0
FFMC40A,2021-01-21,0.12642857142857145,0,680,0
FFMC40A,2021-01-22,0.13,0,680,0
FFMC40A,2021-01-23,0.13,0,680,0
FFMC40A,2021-01-24,0.13,0,680,0
FFMC40A,2021-01-25,0.13,0,680,0
FFMC40A,2021-01-26,0.13,0,680,0
FFMC40A,2021-01-27,0.13,0,680,0
FFMC40A,2021-01-28,0.13,0,680,0
FFMC40A,2021-01-29,0.13,0,680,0
FFMC40A,2021-01-30,0.13,0,680,0
FFMC40A,2021-01-31,0.13,0,680,0
FFMC40A,2021-02-01,0.13,0,680,0
FFMC40A,2021-02-02,0.13,0,680,0
FFMC40A,2021-02-03,0.13,0,680,0
FFMC40A,2021-02-04,0.13,0,680,0
FFMC40A,2021-02-05,0.13,0,680,0
FFMC40A,2021-02-06,0.12571428571428572,0,680,0
FFMC40A,2021-02-07,0.12142857142857144,0,680,0
FFMC40A,2021-02-08,0.11714285714285716,0,680,0
FFMC40A,2021-02-09,0.11285714285714286,0,680,0
FFMC40A,2021-02-10,0.10857142857142855,0,680,0
FFMC40A,2021-02-11,0.10428571428571427,0,680,0
FFMC40A,2021-02-12,0.1,0,680,0
FFMC40A,2021-02-13,0.1,0,680,0
FFMC40A,2021-02-14,0.1,0,680,0
FFMC40A,2021-02-15,0.1,0,680,0
FFMC40A,2021-02-16,0.1,0,680,0
FFMC40A,2021-02-17,0.1,0,680,0
FFMC40A,2021-02-18,0.1,0,680,0
FFMC40A,2021-02-19,0.1,0,680,0
FFMC40A,2021-02-20,0.10071428571428571,0,680,0
FFMC40A,2021-02-21,0.10142857142857144,0,680,0
FFMC40A,2021-02-22,0.10214285714285716,0,680,0
FFMC40A,2021-02-23,0.10285714285714288,0,680,0
FFMC40A,2021-02-24,0.10357142857142858,0,680,0
FFMC40A,2021-02-25,0.1042857142857143,0,680,0
FFMC40A,2021-02-26,0.105,0,680,0
FFMC40A,2021-02-27,0.1042857142857143,0,680,0
FFMC40A,2021-02-28,0.10357142857142858,0,680,0
FFMC40A,2021-03-01,0.10285714285714288,0,680,0
FFMC40A,2021-03-02,0.10214285714285716,0,680,0
FFMC40A,2021-03-03,0.10142857142857144,0,680,0
FFMC40A,2021-03-04,0.10071428571428571,0,680,0
FFMC40A,2021-03-05,0.1,0,680,0
FFMC40A,2021-03-06,0.10285714285714286,0,680,0
FFMC40A,2021-03-07,0.10571428571428572,0,680,0
FFMC40A,2021-03-08,0.10857142857142855,0,680,0
FFMC40A,2021-03-09,0.11142857142857145,0,680,0
FFMC40A,2021-03-10,0.11428571428571428,0,680,0
FFMC40A,2021-03-11,0.11714285714285712,0,680,0
FFMC40A,2021-03-12,0.12,0,680,0
FFMC40A,2021-03-13,0.11071428571428572,0,680,0
FFMC40A,2021-03-14,0.10142857142857142,0,680,0
FFMC40A,2021-03-15,0.09214285714285714,0,680,0
FFMC40A,2021-03-16,0.08285714285714285,0,680,0
FFMC40A,2021-03-17,0.07357142857142857,0,680,0
FFMC40A,2021-03-18,0.06428571428571428,0,680,0
FFMC40A,2021-03-19,0.055,0,680,0
FFMC40A,2021-03-20,0.0545,0,680,0
FFMC40A,2021-03-21,0.054,0,680,0
FFMC40A,2021-03-22,0.0535,0,680,0
FFMC40A,2021-03-23,0.053,0,680,0
FFMC40A,2021-03-24,0.0525,0,680,0
FFMC40A,2021-03-25,0.052,0,680,0
FFMC40A,2021-03-26,0.0515,0,680,0
FFMC40A,2021-03-27,0.051,0,680,0
FFMC40A,2021-03-28,0.0505,0,680,0
FFMC40A,2021-03-29,0.05,0,680,0
FFMC40A,2021-03-30,0.06,0,680,0
FFMC40A,2021-03-31,0.07,0,680,0
FFMC40A,2021-04-01,0.08,0,680,0
FFMC40A,2021-04-02,0.09,0,680,0
FFMC40A,2021-04-03,0.0880396575,0,680,0
FFMC40A,2021-04-04,0.086079315,0,680,0
FFMC40A,2021-04-05,0.0841189725,0,680,0
FFMC40A,2021-04-06,0.08215863,0,680,0
FFMC40A,2021-04-07,0.08019828749999999,0,680,0
FFMC40A,2021-04-08,0.078237945,0,680,0
FFMC40A,2021-04-09,0.0762776025,0,680,0
FFMC40A,2021-04-10,0.079666516428571435,0,680,0
FFMC40A,2021-04-11,0.08305543035714286,0,680,0
FFMC40A,2021-04-12,0.08644434428571429,0,680,0
FFMC40A,2021-04-13,0.08983325821428571,0,680,0
FFMC40A,2021-04-14,0.09322217214285716,0,680,0
FFMC40A,2021-04-15,0.09661108607142856,0,680,0
FFMC40A,2021-04-16,0.1,0,680,0
FFMC40A,2021-04-17,0.09642857142857145,0,680,0
FFMC40A,2021-04-18,0.09285714285714286,0,680,0
FFMC40A,2021-04-19,0.0892857142857143,0,680,0
FFMC40A,2021-04-20,0.08571428571428573,0,680,0
FFMC40A,2021-04-21,0.08214285714285716,0,680,0
FFMC40A,2021-04-22,0.07857142857142858,0,680,0
FFMC40A,2021-04-23,0.07500000000000001,0,680,0
FFMC40A,2021-04-24,0.07714285714285715,0,680,0
FFMC40A,2021-04-25,0.07928571428571429,0,680,0
FFMC40A,2021-04-26,0.08142857142857143,0,680,0
FFMC40A,2021-04-27,0.08357142857142857,0,680,0
FFMC40A,2021-04-28,0.08571428571428572,0,680,0
FFMC40A,2021-04-29,0.08785714285714286,0,680,0
FFMC40A,2021-04-30,0.09,0,680,0
FFMC40A,2021-05-01,0.08785714285714286,0,680,0
FFMC40A,2021-05-02,0.08571428571428572,0,680,0
FFMC40A,2021-05-03,0.08357142857142857,0,680,0
FFMC40A,2021-05-04,0.08142857142857143,0,680,0
FFMC40A,2021-05-05,0.07928571428571429,0,680,0
FFMC40A,2021-05-06,0.07714285714285715,0,680,0
FFMC40A,2021-05-07,0.07500000000000001,0,680,0
FFMC40A,2021-05-08,0.07571428571428572,0,680,0
FFMC40A,2021-05-09,0.07642857142857144,0,680,0
FFMC40A,2021-05-10,0.07714285714285715,0,680,0
FFMC40A,2021-05-11,0.07785714285714286,0,680,0
FFMC40A,2021-05-12,0.07857142857142857,0,680,0
FFMC40A,2021-05-13,0.07928571428571429,0,680,0
FFMC40A,2021-05-14,0.08,0,680,0
FFMC40A,2021-05-15,0.08285714285714287,0,680,0
FFMC40A,2021-05-16,0.08571428571428572,0,680,0
FFMC40A,2021-05-17,0.08857142857142858,0,680,0
FFMC40A,2021-05-18,0.09142857142857144,0,680,0
FFMC40A,2021-05-19,0.09428571428571428,0,680,0
FFMC40A,2021-05-20,0.09714285714285714,0,680,0
FFMC40A,2021-05-21,0.1,0,680,0
FFMC40A,2021-05-22,0.10357142857142858,0,680,0
FFMC40A,2021-05-23,0.10714285714285716,0,680,0
FFMC40A,2021-05-24,0.11071428571428572,0,680,0
FFMC40A,2021-05-25,0.11428571428571428,0,680,0
FFMC40A,2021-05-26,0.11785714285714284,0,680,0
FFMC40A,2021-05-27,0.12142857142857144,0,680,0
FFMC40A,2021-05-28,0.125,0,680,0
FFMC40A,2021-05-29,0.12714285714285714,0,680,0
FFMC40A,2021-05-30,0.12928571428571428,0,680,0
FFMC40A,2021-05-31,0.13142857142857142,0,680,0
FFMC40A,2021-06-01,0.1335714285714286,0,680,0
FFMC40A,2021-06-02,0.13571428571428573,0,680,0
FFMC40A,2021-06-03,0.13785714285714287,0,680,0
FFMC40A,2021-06-04,0.14,0,680,0
FFMC40A,2021-06-05,0.14285714285714288,0,680,0
FFMC40A,2021-06-06,0.1457142857142857,0,680,0
FFMC40A,2021-06-07,0.14857142857142858,0,680,0
FFMC40A,2021-06-08,0.15142857142857144,0,680,0
FFMC40A,2021-06-09,0.1542857142857143,0,680,0
FFMC40A,2021-06-10,0.15714285714285714,0,680,0
FFMC40A,2021-06-11,0.16,0,680,0
FFMC40A,2021-06-12,0.16,0,680,0
FFMC40A,2021-06-13,0.16,0,680,0
FFMC40A,2021-06-14,0.16,0,680,0
FFMC40A,2021-06-15,0.16,0,680,0
FFMC40A,2021-06-16,0.16,0,680,0
FFMC40A,2021-06-17,0.16,0,680,0
FFMC40A,2021-06-18,0.16,0,680,0
FFMC40A,2021-06-19,0.15428571428571428,0,680,0
FFMC40A,2021-06-20,0.14857142857142858,0,680,0
FFMC40A,2021-06-21,0.14285714285714285,0,680,0
FFMC40A,2021-06-22,0.13714285714285715,0,680,0
FFMC40A,2021-06-23,0.13142857142857142,0,680,0
FFMC40A,2021-06-24,0.12571428571428572,0,680,0
FFMC40A,2021-06-25,0.12,0,680,0
FFMC40A,2021-06-26,0.11785714285714284,0,680,0
FFMC40A,2021-06-27,0.11571428571428571,0,680,0
FFMC40A,2021-06-28,0.11357142857142856,0,680,0
FFMC40A,2021-06-29,0.11142857142857145,0,680,0
FFMC40A,2021-06-30,0.10928571428571428,0,680,0
FFMC40A,2021-07-01,0.10714285714285716,0,680,0
FFMC40A,2021-07-02,0.105,0,680,0
FFMC40A,2021-07-03,0.10714285714285716,0,680,0
FFMC40A,2021-07-04,0.10928571428571428,0,680,0
FFMC40A,2021-07-05,0.11142857142857145,0,680,0
FFMC40A,2021-07-06,0.11357142857142856,0,680,0
FFMC40A,2021-07-07,0.11571428571428571,0,680,0
FFMC40A,2021-07-08,0.11785714285714284,0,680,0
FFMC40A,2021-07-09,0.12,0,680,0
FFMC40A,2021-07-10,0.12428571428571428,0,680,0
FFMC40A,2021-07-11,0.12857142857142856,0,680,0
FFMC40A,2021-07-12,0.13285714285714284,0,680,0
FFMC40A,2021-07-13,0.13714285714285712,0,680,0
FFMC40A,2021-07-14,0.14142857142857143,0,680,0
FFMC40A,2021-07-15,0.1457142857142857,0,680,0
FFMC40A,2021-07-16,0.15,0,680,0
FFMC40A,2021-07-17,0.1514285714285714,0,680,0
FFMC40A,2021-07-18,0.15285714285714286,0,680,0
FFMC40A,2021-07-19,0.15428571428571428,0,680,0
FFMC40A,2021-07-20,0.15571428571428572,0,680,0
FFMC40A,2021-07-21,0.15714285714285714,0,680,0
FFMC40A,2021-07-22,0.1585714285714286,0,680,0
FFMC40A,2021-07-23,0.16,0,680,0
FFMC40A,2021-07-24,0.16,0,680,0
FFMC40A,2021-07-25,0.16,0,680,0
FFMC40A,2021-07-26,0.16,0,680,0
FFMC40A,2021-07-27,0.16,0,680,0
FFMC40A,2021-07-28,0.16,0,680,0
FFMC40A,2021-07-29,0.16,0,680,0
FFMC40A,2021-07-30,0.16,0,680,0
FFMC40A,2021-07-31,0.1585714285714286,0,680,0
FFMC40A,2021-08-01,0.15714285714285714,0,680,0
FFMC40A,2021-08-02,0.15571428571428572,0,680,0
FFMC40A,2021-08-03,0.15428571428571428,0,680,0
FFMC40A,2021-08-04,0.15285714285714286,0,680,0
FFMC40A,2021-08-05,0.1514285714285714,0,680,0
FFMC40A,2021-08-06,0.15,0,680,0
FFMC40A,2021-08-07,0.15,0,680,0
FFMC40A,2021-08-08,0.15,0,680,0
FFMC40A,2021-08-09,0.15,0,680,0
FFMC40A,2021-08-10,0.15,0,680,0
FFMC40A,2021-08-11,0.15,0,680,0
FFMC40A,2021-08-12,0.15,0,680,0
FFMC40A,2021-08-13,0.15,0,680,0
FFMC40A,2021-08-14,0.14857142857142858,0,680,0
FFMC40A,2021-08-15,0.14714285714285713,0,680,0
FFMC40A,2021-08-16,0.1457142857142857,0,680,0
FFMC40A,2021-08-17,0.1442857142857143,0,680,0
FFMC40A,2021-08-18,0.14285714285714288,0,680,0
FFMC40A,2021-08-19,0.14142857142857143,0,680,0
FFMC40A,2021-08-20,0.14,0,680,0
FFMC40A,2021-08-21,0.1385714285714286,0,680,0
FFMC40A,2021-08-22,0.13714285714285715,0,680,0
FFMC40A,2021-08-23,0.13571428571428573,0,680,0
FFMC40A,2021-08-24,0.13428571428571429,0,680,0
FFMC40A,2021-08-25,0.13285714285714287,0,680,0
FFMC40A,2021-08-26,0.13142857142857142,0,680,0
FFMC40A,2021-08-27,0.13,0,680,0
FFMC40A,2021-08-28,0.13142857142857142,0,680,0
FFMC40A,2021-08-29,0.13285714285714287,0,680,0
FFMC40A,2021-08-30,0.13428571428571429,0,680,0
FFMC40A,2021-08-31,0.13571428571428573,0,680,0
FFMC40A,2021-09-01,0.13714285714285715,0,680,0
FFMC40A,2021-09-02,0.1385714285714286,0,680,0
FFMC40A,2021-09-03,0.14,0,680,0
FFMC40A,2021-09-04,0.14,0,680,0
FFMC40A,2021-09-05,0.14,0,680,0
FFMC40A,2021-09-06,0.14,0,680,0
FFMC40A,2021-09-07,0.14,0,680,0
FFMC40A,2021-09-08,0.14,0,680,0
FFMC40A,2021-09-09,0.14,0,680,0
FFMC40A,2021-09-10,0.14,0,680,0
FFMC40A,2021-09-11,0.14,0,680,0
FFMC40A,2021-09-12,0.14,0,680,0
FFMC40A,2021-09-13,0.14,0,680,0
FFMC40A,2021-09-14,0.14,0,680,0
FFMC40A,2021-09-15,0.14,0,680,0
FFMC40A,2021-09-16,0.14,0,680,0
FFMC40A,2021-09-17,0.14,0,680,0
FFMC40A,2021-09-18,0.1442857142857143,0,680,0
FFMC40A,2021-09-19,0.14857142857142858,0,680,0
FFMC40A,2021-09-20,0.15285714285714286,0,680,0
FFMC40A,2021-09-21,0.15714285714285714,0,680,0
FFMC40A,2021-09-22,0.16142857142857145,0,680,0
FFMC40A,2021-09-23,0.16571428571428573,0,680,0
FFMC40A,2021-09-24,0.17,0,680,0
FFMC40A,2021-09-25,0.16428571428571428,0,680,0
FFMC40A,2021-09-26,0.1585714285714286,0,680,0
FFMC40A,2021-09-27,0.15285714285714286,0,680,0
FFMC40A,2021-09-28,0.14714285714285716,0,680,0
FFMC40A,2021-09-29,0.14142857142857143,0,680,0
FFMC40A,2021-09-30,0.13571428571428573,0,680,0
FFMC40A,2021-10-01,0.13,0,680,0
FFMC40A,2021-10-02,0.13714285714285715,0,680,0
FFMC40A,2021-10-03,0.1442857142857143,0,680,0
FFMC40A,2021-10-04,0.1514285714285714,0,680,0
FFMC40A,2021-10-05,0.15857142857142856,0,680,0
FFMC40A,2021-10-06,0.1657142857142857,0,680,0
FFMC40A,2021-10-07,0.17285714285714285,0,680,0
FFMC40A,2021-10-08,0.18,0,680,0
FFMC40A,2021-10-09,0.1742857142857143,0,680,0
FFMC40A,2021-10-10,0.16857142857142857,0,680,0
FFMC40A,2021-10-11,0.16285714285714287,0,680,0
FFMC40A,2021-10-12,0.15714285714285714,0,680,0
FFMC40A,2021-10-13,0.15142857142857144,0,680,0
FFMC40A,2021-10-14,0.14571428571428574,0,680,0
FFMC40A,2021-10-15,0.14,0,680,0
FFMC40A,2021-10-16,0.1457142857142857,0,680,0
FFMC40A,2021-10-17,0.15142857142857144,0,680,0
FFMC40A,2021-10-18,0.15714285714285714,0,680,0
FFMC40A,2021-10-19,0.16285714285714287,0,680,0
FFMC40A,2021-10-20,0.16857142857142857,0,680,0
FFMC40A,2021-10-21,0.1742857142857143,0,680,0
FFMC40A,2021-10-22,0.18,0,680,0
FFMC40A,2021-10-23,0.17142857142857143,0,680,0
FFMC40A,2021-10-24,0.16285714285714287,0,680,0
FFMC40A,2021-10-25,0.15428571428571428,0,680,0
FFMC40A,2021-10-26,0.1457142857142857,0,680,0
FFMC40A,2021-10-27,0.13714285714285712,0,680,0
FFMC40A,2021-10-28,0.12857142857142856,0,680,0
FFMC40A,2021-10-29,0.12,0,680,0
FFMC40A,2021-10-30,0.12285714285714286,0,680,0
FFMC40A,2021-10-31,0.12571428571428572,0,680,0
FFMC40A,2021-11-01,0.1285714285714286,0,680,0
FFMC40A,2021-11-02,0.13142857142857142,0,680,0
FFMC40A,2021-11-03,0.13428571428571429,0,680,0
FFMC40A,2021-11-04,0.13714285714285715,0,680,0
FFMC40A,2021-11-05,0.14,0,680,0
